,case_id,client_id,attorney,issues,hours,resolved,setteled,settlement/award
13874,2025,40712,Rusty Sabich,product liability,221,2018-01-30,,
13875,2025,40713,Rusty Sabich,"negligence, product liability, malpractice",698,2018-01-30,,
13876,2025,40719,Patty Hewes,malpractice,119,2018-01-30,,
13877,2025,40721,Rusty Sabich,"product liability, malpractice, negligence",562,2018-01-30,,
13878,2025,40723,Patty Hewes,product liability,308,2018-01-30,,
13879,2025,40725,Ally McBeal,negligence,204,2018-01-30,,
13880,2025,40729,Rachel Zane,"malpractice, product liability",241,2018-01-30,,
13881,2025,40730,Atticus Finch,"negligence, product liability",621,2018-01-30,,
13882,2025,40737,Ally McBeal,malpractice,92,2018-01-30,,
13883,2025,40738,Atticus Finch,"product liability, malpractice, negligence",613,2018-01-30,,
13884,2025,40740,Atticus Finch,malpractice,60,2018-01-30,,
13885,2025,40746,Atticus Finch,"product liability, malpractice, negligence",222,2018-01-30,,
13886,2025,40749,Ally McBeal,malpractice,119,2018-01-30,,
13887,2025,40752,Perry Mason,"negligence, malpractice, product liability",465,2018-01-30,,
13888,2025,40755,Patty Hewes,negligence,158,2018-01-30,,
13889,2025,40757,Rusty Sabich,malpractice,81,2018-01-30,,
13890,2025,40761,Daniel Kafee,"negligence, malpractice, product liability",445,2018-01-30,,
13891,2025,40768,JoAnee Galloway,negligence,106,2018-01-30,,
13892,2025,40769,Rachel Zane,product liability,134,2018-01-30,,
13893,2025,40775,Daniel Kafee,"negligence, malpractice",124,2018-01-30,,
13894,2025,40776,Daniel Kafee,malpractice,90,2018-01-30,,
13895,2025,40777,JoAnee Galloway,malpractice,42,2018-01-30,,
13896,2025,40778,Patty Hewes,"negligence, malpractice",145,2018-01-30,,
13897,2025,40779,Ally McBeal,malpractice,37,2018-01-30,,
13898,2025,40780,Ally McBeal,product liability,140,2018-01-30,,
13899,2025,40781,Ally McBeal,"negligence, product liability",277,2018-01-30,,
13900,2025,40783,Rachel Zane,malpractice,63,2018-01-30,,
13901,2025,40787,Ally McBeal,product liability,97,2018-01-30,,
13902,2025,40788,Daniel Kafee,product liability,202,2018-01-30,,
13903,2025,40794,JoAnee Galloway,"negligence, malpractice",310,2018-01-30,,
13904,2025,40795,Patty Hewes,"negligence, malpractice, product liability",255,2018-01-30,,
13905,2025,40799,Perry Mason,"malpractice, product liability, negligence",167,2018-01-30,,
13906,2025,40802,Rachel Zane,"negligence, product liability",173,2018-01-30,,
13907,2025,40803,Patty Hewes,"product liability, negligence, malpractice",372,2018-01-30,,
13908,2025,40808,Daniel Kafee,"negligence, product liability",261,2018-01-30,,
13909,2025,40809,Rachel Zane,product liability,187,2018-01-30,,
13910,2025,40810,JoAnee Galloway,"product liability, malpractice",203,2018-01-30,,
13911,2025,40811,Patty Hewes,"malpractice, product liability",327,2018-01-30,,
13912,2025,40812,Ally McBeal,"product liability, negligence",454,2018-01-30,,
13913,2025,40816,Ally McBeal,product liability,205,2018-01-30,,
13914,2025,40818,JoAnee Galloway,"malpractice, product liability, negligence",147,2018-01-30,,
13915,2025,40819,JoAnee Galloway,product liability,215,2018-01-30,,
13916,2025,40821,Perry Mason,"negligence, malpractice, product liability",385,2018-01-30,,
13917,2025,40822,Daniel Kafee,malpractice,93,2018-01-30,,
13918,2025,40825,Atticus Finch,negligence,165,2018-01-30,,
13919,2025,40826,Patty Hewes,"malpractice, product liability",318,2018-01-30,,
13920,2025,40827,Patty Hewes,"malpractice, product liability",269,2018-01-30,,
13921,2025,40841,Atticus Finch,"malpractice, negligence, product liability",297,2018-01-30,,
13922,2025,40846,Patty Hewes,"malpractice, product liability, negligence",191,2018-01-30,,
13923,2025,40847,Ally McBeal,"malpractice, negligence, product liability",291,2018-01-30,,
13924,2025,40849,Daniel Kafee,product liability,157,2018-01-30,,
13925,2025,40850,Daniel Kafee,negligence,236,2018-01-30,,
13926,2025,40852,Atticus Finch,product liability,204,2018-01-30,,
13927,2025,40855,Daniel Kafee,"malpractice, product liability",196,2018-01-30,,
13928,2025,40857,JoAnee Galloway,"product liability, negligence",265,2018-01-30,,
13929,2025,40861,Daniel Kafee,"malpractice, negligence, product liability",261,2018-01-30,,
13930,2025,40862,Perry Mason,"product liability, malpractice",194,2018-01-30,,
13931,2025,40863,Patty Hewes,"negligence, malpractice, product liability",318,2018-01-30,,
13932,2025,40871,Rachel Zane,"negligence, product liability",100,2018-01-30,,
13933,2025,40876,Rachel Zane,"malpractice, product liability",239,2018-01-30,,
13934,2025,40878,Daniel Kafee,"malpractice, negligence",2,2018-01-30,,
13935,2025,40882,Atticus Finch,"malpractice, negligence",94,2018-01-30,,
13936,2025,40885,JoAnee Galloway,"product liability, negligence, malpractice",158,2018-01-30,,
13937,2025,40890,Rachel Zane,negligence,81,2018-01-30,,
13938,2025,40894,Rusty Sabich,"malpractice, negligence",46,2018-01-30,,
13939,2025,40895,Rusty Sabich,malpractice,3,2018-01-30,,
13940,2025,40897,Atticus Finch,negligence,79,2018-01-30,,
13941,2025,40898,Patty Hewes,product liability,129,2018-01-30,,
13942,2025,40899,Daniel Kafee,"malpractice, product liability",205,2018-01-30,,
13943,2025,40902,Rachel Zane,"negligence, product liability",286,2018-01-30,,
13944,2025,40903,JoAnee Galloway,"negligence, malpractice",105,2018-01-30,,
13945,2025,40907,Rachel Zane,negligence,94,2018-01-30,,
13946,2025,40908,Rusty Sabich,product liability,135,2018-01-30,,
13947,2025,40910,Ally McBeal,negligence,93,2018-01-30,,
13948,2025,40911,Patty Hewes,product liability,160,2018-01-30,,
13949,2025,40914,JoAnee Galloway,product liability,205,2018-01-30,,
13950,2025,40915,Patty Hewes,malpractice,75,2018-01-30,,
13951,2025,40916,Ally McBeal,"malpractice, product liability",121,2018-01-30,,
13952,2025,40917,Ally McBeal,"negligence, product liability",48,2018-01-30,,
13953,2025,40919,Daniel Kafee,negligence,144,2018-01-30,,
13954,2025,40920,Daniel Kafee,"product liability, negligence, malpractice",178,2018-01-30,,
13955,2025,40923,Ally McBeal,"negligence, product liability",1,2018-01-30,,
13956,2025,40924,Rachel Zane,product liability,188,2018-01-30,,
13957,2025,40926,JoAnee Galloway,malpractice,106,2018-01-30,,
13958,2025,40928,Perry Mason,"malpractice, negligence, product liability",213,2018-01-30,,
13959,2025,40929,Daniel Kafee,"malpractice, product liability, negligence",220,2018-01-30,,
13960,2025,40930,Ally McBeal,malpractice,29,2018-01-30,,
13961,2025,40940,Rachel Zane,"negligence, malpractice",150,2018-01-30,,
13962,2025,40941,Ally McBeal,"product liability, malpractice",128,2018-01-30,,
13963,2025,40942,Rachel Zane,"negligence, malpractice",78,2018-01-30,,
13964,2025,40943,Ally McBeal,negligence,145,2018-01-30,,
13965,2025,40944,Rachel Zane,"product liability, negligence",152,2018-01-30,,
13966,2025,40945,Rusty Sabich,"product liability, malpractice",122,2018-01-30,,
13967,2025,40948,Rachel Zane,"product liability, malpractice, negligence",285,2018-01-30,,
13968,2025,40949,Daniel Kafee,malpractice,41,2018-01-30,,
13969,2025,40952,Daniel Kafee,"malpractice, product liability, negligence",280,2018-01-30,,
13970,2025,40954,Patty Hewes,negligence,106,2018-01-30,,
13971,2025,40956,Rachel Zane,product liability,153,2018-01-30,,
13972,2025,40957,Rusty Sabich,"product liability, malpractice, negligence",234,2018-01-30,,
13973,2025,40960,JoAnee Galloway,negligence,5,2018-01-30,,
13974,2025,40962,JoAnee Galloway,malpractice,11,2018-01-30,,
13975,2025,40967,Daniel Kafee,"negligence, malpractice",33,2018-01-30,,
13976,2025,40968,Rusty Sabich,"malpractice, product liability",38,2018-01-30,,
13977,2025,40972,Rusty Sabich,malpractice,21,2018-01-30,,
13978,2025,40975,Patty Hewes,"negligence, malpractice",79,2018-01-30,,
13979,2025,40976,Daniel Kafee,malpractice,26,2018-01-30,,
13980,2025,40978,Rusty Sabich,malpractice,6,2018-01-30,,
13981,2025,40984,Perry Mason,"negligence, product liability",180,2018-01-30,,
13982,2025,40985,Daniel Kafee,"product liability, negligence, malpractice",158,2018-01-30,,
13983,2025,40986,Patty Hewes,malpractice,17,2018-01-30,,
13984,2025,40987,Rusty Sabich,negligence,59,2018-01-30,,
13985,2025,40991,Atticus Finch,"malpractice, negligence",34,2018-01-30,,
13986,2025,40992,Atticus Finch,"negligence, malpractice",72,2018-01-30,,
13987,2025,41000,Rusty Sabich,product liability,43,2018-01-30,,
13988,2025,41002,Rachel Zane,negligence,88,2018-01-30,,
13989,2025,41007,Perry Mason,"product liability, malpractice",116,2018-01-30,,
13990,2025,41009,Atticus Finch,malpractice,27,2018-01-30,,
13991,2025,41012,Perry Mason,"malpractice, negligence, product liability",56,2018-01-30,,
13992,2025,41013,JoAnee Galloway,malpractice,26,2018-01-30,,
13993,2025,41014,Rusty Sabich,"negligence, malpractice",47,2018-01-30,,
13994,2025,41015,Patty Hewes,"product liability, negligence, malpractice",75,2018-01-30,,
13995,2025,41017,Patty Hewes,"product liability, malpractice",44,2018-01-30,,
13996,2025,41019,Rusty Sabich,"malpractice, negligence, product liability",160,2018-01-30,,
13997,2025,41022,Perry Mason,"product liability, malpractice",73,2018-01-30,,
13998,2025,41023,Rusty Sabich,"negligence, product liability, malpractice",92,2018-01-30,,
13999,2025,41024,Atticus Finch,"malpractice, product liability, negligence",126,2018-01-30,,
14000,2025,41027,Rachel Zane,negligence,44,2018-01-30,,
14001,2025,41029,Rachel Zane,"product liability, malpractice",94,2018-01-30,,
14002,2025,41030,Patty Hewes,product liability,79,2018-01-30,,
14003,2025,41035,Patty Hewes,"product liability, negligence, malpractice",38,2018-01-30,,
14004,2025,41037,Atticus Finch,"negligence, malpractice, product liability",80,2018-01-30,,
14005,2025,41043,Ally McBeal,"negligence, product liability, malpractice",69,2018-01-30,,
14006,2025,41044,Rusty Sabich,"product liability, malpractice",69,2018-01-30,,
14007,2025,41047,Rusty Sabich,"negligence, product liability, malpractice",59,2018-01-30,,
14008,2025,41051,Perry Mason,product liability,49,2018-01-30,,
14009,2025,41053,Rusty Sabich,"product liability, malpractice, negligence",35,2018-01-30,,
14010,2025,41056,Patty Hewes,"malpractice, negligence",22,2018-01-30,,
14011,2025,41058,Rusty Sabich,negligence,27,2018-01-30,,
14012,2025,41059,Rachel Zane,"negligence, product liability",25,2018-01-30,,
14013,2025,41060,Rachel Zane,malpractice,10,2018-01-30,,
14014,2025,41069,Perry Mason,"malpractice, product liability",27,2018-01-30,,
14015,2025,41071,Perry Mason,"malpractice, product liability, negligence",70,2018-01-30,,
14016,2025,41077,Rachel Zane,"product liability, malpractice, negligence",4,2018-01-30,,
14017,2025,41078,Daniel Kafee,negligence,13,2018-01-30,,
14018,2025,41082,Daniel Kafee,"product liability, malpractice",19,2018-01-30,,
14019,2025,41093,Atticus Finch,"negligence, product liability",7,2018-01-30,,
14020,2025,41096,Perry Mason,negligence,0,2018-01-30,,
14021,2025,41100,Patty Hewes,"product liability, malpractice, negligence",640,2018-01-30,,
14022,2025,41102,JoAnee Galloway,"negligence, malpractice",579,2018-01-30,,
14023,2025,41104,Atticus Finch,"negligence, product liability",455,2018-01-30,,
14024,2025,41105,JoAnee Galloway,"product liability, negligence",349,2017-12-10,Yes,1000000.0
14025,2025,41108,Ally McBeal,"malpractice, negligence",242,2018-01-12,Yes,20000.0
14026,2025,41110,Atticus Finch,negligence,492,2018-01-12,,
14027,2025,41113,Rusty Sabich,malpractice,218,2018-01-12,,
14028,2025,41115,Patty Hewes,"negligence, product liability",822,2018-01-12,,
14029,2025,41118,Patty Hewes,"malpractice, product liability",113,2018-01-12,,
14030,2025,41120,Atticus Finch,negligence,351,2018-01-20,Yes,20000.0
14031,2025,41122,Perry Mason,negligence,132,2018-02-01,Yes,20000.0
14032,2025,41127,Atticus Finch,"malpractice, negligence, product liability",642,2018-01-20,Yes,1000000.0
14033,2025,41130,JoAnee Galloway,product liability,246,2018-01-20,,
14034,2025,41131,Atticus Finch,"product liability, malpractice",749,2018-01-20,,
14035,2025,41134,Ally McBeal,negligence,408,2018-01-20,,
14036,2025,41135,JoAnee Galloway,malpractice,70,2018-01-20,,
14037,2025,41136,JoAnee Galloway,"malpractice, negligence",166,2018-01-20,,
14038,2025,41137,Rusty Sabich,product liability,484,2018-01-20,,
14039,2025,41138,Rachel Zane,malpractice,74,2018-01-13,Yes,12500.0
14040,2025,41139,Rachel Zane,"product liability, malpractice, negligence",615,2017-12-31,Yes,75000.0
14041,2025,41141,Daniel Kafee,"malpractice, product liability",416,2017-12-31,,
14042,2025,41143,Patty Hewes,"negligence, product liability, malpractice",420,2017-12-31,,
14043,2025,41144,Perry Mason,product liability,357,2017-12-31,,
14044,2025,41145,Rusty Sabich,negligence,610,2018-01-31,Yes,20000.0
14045,2025,41148,Rachel Zane,"product liability, negligence",837,2018-01-22,Yes,75000.0
14046,2025,41151,Rusty Sabich,"negligence, product liability, malpractice",313,2018-01-22,,
14047,2025,41152,Patty Hewes,"negligence, product liability",842,2018-01-22,,
14048,2025,41155,JoAnee Galloway,"malpractice, negligence, product liability",1001,2018-01-22,,
14049,2025,41160,Perry Mason,"negligence, product liability, malpractice",453,2018-01-22,,
14050,2025,41163,Perry Mason,"product liability, negligence, malpractice",153,2018-01-22,,
14051,2025,41164,Ally McBeal,"product liability, negligence, malpractice",964,2018-01-22,,
14052,2025,41165,JoAnee Galloway,product liability,725,2018-01-22,,
14053,2025,41166,Atticus Finch,negligence,262,2018-01-22,,
14054,2025,41169,Ally McBeal,"negligence, product liability, malpractice",1158,2018-01-22,,
14055,2025,41173,Rachel Zane,"malpractice, negligence",452,2018-01-22,,
14056,2025,41181,Ally McBeal,negligence,261,2018-01-22,,
14057,2025,41185,Atticus Finch,malpractice,135,2018-01-22,,
14058,2025,41186,Rusty Sabich,negligence,390,2018-01-22,,
14059,2025,41187,Ally McBeal,malpractice,107,2018-01-22,,
14060,2025,41188,Ally McBeal,"malpractice, product liability, negligence",839,2018-01-22,,
14061,2025,41189,Perry Mason,negligence,211,2018-01-22,,
14062,2025,41190,Rusty Sabich,"negligence, product liability",827,2018-01-22,,
14063,2025,41193,Rachel Zane,product liability,411,2018-01-22,,
14064,2025,41197,Daniel Kafee,malpractice,141,2018-01-22,,
14065,2025,41198,Daniel Kafee,"malpractice, negligence",438,2018-01-22,,
14066,2025,41200,Rachel Zane,negligence,374,2018-01-22,,
14067,2025,41201,Ally McBeal,malpractice,94,2018-01-22,,
14068,2025,41203,Rachel Zane,negligence,432,2018-01-22,,
14069,2025,41205,Rusty Sabich,negligence,303,2018-01-22,,
14070,2025,41207,Daniel Kafee,"product liability, negligence, malpractice",329,2018-01-22,,
14071,2025,41209,Patty Hewes,"negligence, malpractice",400,2018-01-22,,
14072,2025,41211,Rachel Zane,"negligence, product liability, malpractice",358,2018-01-22,,
14073,2025,41219,Perry Mason,"negligence, product liability, malpractice",398,2018-01-22,,
14074,2025,41227,Rachel Zane,malpractice,69,2018-01-22,,
14075,2025,41234,Rusty Sabich,"negligence, product liability",415,2018-01-22,,
14076,2025,41235,Rusty Sabich,"malpractice, negligence",168,2018-01-22,,
14077,2025,41242,Perry Mason,product liability,386,2018-01-22,,
14078,2025,41245,Perry Mason,"negligence, malpractice, product liability",275,2018-01-22,,
14079,2025,41251,Perry Mason,malpractice,97,2018-01-22,,
14080,2025,41252,Rusty Sabich,negligence,222,2018-01-22,,
14081,2025,41254,Daniel Kafee,negligence,104,2018-01-22,,
14082,2025,41255,JoAnee Galloway,"product liability, malpractice",359,2018-01-22,,
14083,2025,41258,Daniel Kafee,malpractice,68,2018-01-22,,
14084,2025,41261,Rachel Zane,product liability,519,2018-01-22,,
14085,2025,41263,Rachel Zane,"malpractice, product liability, negligence",576,2018-01-22,,
14086,2025,41266,Atticus Finch,product liability,356,2018-01-22,,
14087,2025,41271,Rachel Zane,"malpractice, product liability",621,2018-01-22,,
14088,2025,41275,Atticus Finch,"negligence, product liability, malpractice",342,2018-01-22,,
14089,2025,41277,Patty Hewes,"negligence, malpractice",412,2018-01-22,,
14090,2025,41282,Patty Hewes,negligence,254,2018-01-22,,
14091,2025,41289,Perry Mason,product liability,164,2018-01-22,,
14092,2025,41290,JoAnee Galloway,"product liability, negligence",826,2018-01-22,,
14093,2025,41291,Patty Hewes,"negligence, product liability, malpractice",457,2018-01-22,,
14094,2025,41293,Ally McBeal,malpractice,97,2018-01-22,,
14095,2025,41299,Rusty Sabich,product liability,151,2018-01-22,,
14096,2025,41305,Rachel Zane,"product liability, malpractice, negligence",388,2018-01-22,,
14097,2025,41307,Patty Hewes,negligence,334,2018-01-22,,
14098,2025,41309,Perry Mason,"malpractice, negligence",170,2018-01-22,,
14099,2025,41311,Rachel Zane,"malpractice, negligence",161,2018-01-22,,
14100,2025,41314,Rachel Zane,"negligence, product liability",463,2018-01-22,,
14101,2025,41315,Perry Mason,"negligence, malpractice",230,2018-01-22,,
14102,2025,41319,Atticus Finch,"product liability, malpractice",0,2018-01-22,,
14103,2025,41324,Patty Hewes,"malpractice, product liability",366,2018-01-22,,
14104,2025,41325,Patty Hewes,negligence,388,2018-01-22,,
14105,2025,41329,Patty Hewes,"negligence, malpractice, product liability",448,2018-01-22,,
14106,2025,41334,Atticus Finch,"product liability, malpractice",407,2018-01-22,,
14107,2025,41335,Rusty Sabich,"product liability, malpractice",202,2018-01-22,,
14108,2025,41339,Ally McBeal,"malpractice, product liability, negligence",702,2018-01-22,,
14109,2025,41341,Patty Hewes,"product liability, malpractice",223,2018-01-22,,
14110,2025,41343,Rusty Sabich,"product liability, malpractice, negligence",769,2018-01-22,,
14111,2025,41344,Daniel Kafee,negligence,222,2018-01-22,,
14112,2025,41346,Patty Hewes,"malpractice, negligence",63,2018-01-22,,
14113,2025,41347,JoAnee Galloway,malpractice,70,2018-01-22,,
14114,2025,41351,Atticus Finch,"product liability, negligence",264,2018-01-22,,
14115,2025,41352,Ally McBeal,product liability,328,2018-01-22,,
14116,2025,41354,Daniel Kafee,negligence,156,2018-01-22,,
14117,2025,41355,JoAnee Galloway,product liability,216,2018-01-22,,
14118,2025,41357,Daniel Kafee,product liability,498,2018-01-22,,
14119,2025,41365,Rusty Sabich,malpractice,130,2018-01-22,,
14120,2025,41366,JoAnee Galloway,malpractice,40,2018-01-22,,
14121,2025,41368,Perry Mason,"malpractice, product liability",392,2018-01-22,,
14122,2025,41369,Ally McBeal,malpractice,139,2018-01-22,,
14123,2025,41374,JoAnee Galloway,negligence,96,2018-01-22,,
14124,2025,41375,Patty Hewes,"product liability, malpractice",140,2018-01-22,,
14125,2025,41377,Patty Hewes,"malpractice, product liability",255,2018-01-22,,
14126,2025,41381,Rusty Sabich,"malpractice, product liability",309,2018-01-22,,
14127,2025,41382,Atticus Finch,"malpractice, negligence",201,2018-01-22,,
14128,2025,41383,Atticus Finch,malpractice,0,2018-01-22,,
14129,2025,41384,JoAnee Galloway,"product liability, negligence",356,2018-01-22,,
14130,2025,41387,Patty Hewes,"negligence, malpractice, product liability",416,2018-01-22,,
14131,2025,41392,Perry Mason,"malpractice, negligence, product liability",764,2018-01-22,,
14132,2025,41393,Rachel Zane,"malpractice, negligence",119,2018-01-22,,
14133,2025,41394,Rusty Sabich,negligence,110,2018-01-22,,
14134,2025,41396,Rusty Sabich,product liability,90,2018-01-22,,
14135,2025,41397,Rusty Sabich,product liability,466,2018-01-22,,
14136,2025,41398,Daniel Kafee,product liability,346,2018-01-22,,
14137,2025,41400,Perry Mason,malpractice,96,2018-01-22,,
14138,2025,41407,Atticus Finch,product liability,230,2018-01-22,,
14139,2025,41408,Rachel Zane,product liability,188,2018-01-22,,
14140,2025,41409,Atticus Finch,"product liability, malpractice",479,2018-01-22,,
14141,2025,41410,Perry Mason,malpractice,112,2018-01-22,,
14142,2025,41413,Perry Mason,"malpractice, product liability",242,2018-01-22,,
14143,2025,41414,Ally McBeal,"negligence, product liability",548,2018-01-22,,
14144,2025,41415,Perry Mason,"negligence, product liability, malpractice",409,2018-01-22,,
14145,2025,41421,JoAnee Galloway,"product liability, negligence, malpractice",597,2018-01-22,,
14146,2025,41424,Ally McBeal,"product liability, malpractice",535,2018-01-22,,
14147,2025,41426,Daniel Kafee,negligence,224,2018-01-22,,
14148,2025,41429,Rusty Sabich,"product liability, negligence, malpractice",617,2018-01-22,,
14149,2025,41433,Patty Hewes,product liability,365,2018-01-22,,
14150,2025,41439,Daniel Kafee,"malpractice, product liability, negligence",484,2018-01-22,,
14151,2025,41441,Rusty Sabich,product liability,446,2018-01-22,,
14152,2025,41442,Atticus Finch,"malpractice, product liability",168,2018-01-22,,
14153,2025,41446,Ally McBeal,product liability,645,2018-01-22,,
14154,2025,41447,Ally McBeal,product liability,322,2018-01-22,,
14155,2025,41448,Ally McBeal,"malpractice, negligence",273,2018-01-22,,
14156,2025,41451,Atticus Finch,"negligence, malpractice",270,2018-01-22,,
14157,2025,41453,Ally McBeal,"negligence, product liability, malpractice",529,2018-01-22,,
14158,2025,41454,JoAnee Galloway,"negligence, malpractice",187,2018-01-22,,
14159,2025,41456,Rachel Zane,"malpractice, product liability",45,2018-01-22,,
14160,2025,41464,Ally McBeal,malpractice,101,2018-01-22,,
14161,2025,41466,Patty Hewes,negligence,452,2018-01-22,,
14162,2025,41467,Patty Hewes,"malpractice, negligence",263,2018-01-22,,
14163,2025,41468,Perry Mason,"product liability, malpractice",117,2018-01-22,,
14164,2025,41469,Ally McBeal,"product liability, malpractice, negligence",273,2018-01-22,,
14165,2025,41470,Perry Mason,negligence,104,2018-01-22,,
14166,2025,41471,Rusty Sabich,malpractice,41,2018-01-22,,
14167,2025,41473,Patty Hewes,"negligence, product liability, malpractice",498,2018-01-22,,
14168,2025,41481,Ally McBeal,malpractice,43,2018-01-22,,
14169,2025,41483,JoAnee Galloway,"negligence, product liability",580,2018-01-22,,
14170,2025,41486,Atticus Finch,"product liability, negligence, malpractice",400,2018-01-22,,
14171,2025,41488,Rachel Zane,"negligence, product liability, malpractice",237,2018-01-22,,
14172,2025,41494,Perry Mason,"malpractice, negligence, product liability",117,2018-01-22,,
14173,2025,41500,Daniel Kafee,"product liability, malpractice",250,2018-01-22,,
14174,2025,41502,JoAnee Galloway,malpractice,98,2018-01-22,,
14175,2025,41508,Rachel Zane,product liability,271,2018-01-22,,
14176,2025,41512,Daniel Kafee,"product liability, negligence",157,2018-01-22,,
14177,2025,41516,Ally McBeal,malpractice,51,2018-01-22,,
14178,2025,41523,JoAnee Galloway,"negligence, product liability, malpractice",327,2018-01-22,,
14179,2025,41525,Perry Mason,malpractice,81,2018-01-22,,
14180,2025,41531,Rusty Sabich,"negligence, malpractice, product liability",325,2018-01-22,,
14181,2025,41532,Ally McBeal,"malpractice, negligence, product liability",233,2018-01-22,,
14182,2025,41533,Ally McBeal,"product liability, malpractice",23,2018-01-22,,
14183,2025,41535,JoAnee Galloway,"malpractice, negligence",136,2018-01-22,,
14184,2025,41538,Atticus Finch,"negligence, malpractice",141,2018-01-22,,
14185,2025,41540,Daniel Kafee,"negligence, product liability",306,2018-01-22,,
14186,2025,41541,Perry Mason,"product liability, malpractice",106,2018-01-22,,
14187,2025,41545,Rusty Sabich,"product liability, negligence",183,2018-01-22,,
14188,2025,41547,Patty Hewes,"product liability, negligence, malpractice",240,2018-01-22,,
14189,2025,41549,Perry Mason,"malpractice, product liability",93,2018-01-22,,
14190,2025,41550,JoAnee Galloway,"product liability, malpractice",237,2018-01-22,,
14191,2025,41553,Perry Mason,"product liability, malpractice, negligence",126,2018-01-22,,
14192,2025,41555,Rusty Sabich,"product liability, malpractice",300,2018-01-22,,
14193,2025,41557,Atticus Finch,"malpractice, negligence, product liability",189,2018-01-22,,
14194,2025,41558,Ally McBeal,"malpractice, negligence, product liability",286,2018-01-22,,
14195,2025,41559,Rachel Zane,"negligence, product liability",351,2018-01-22,,
14196,2025,41561,Ally McBeal,malpractice,48,2018-01-22,,
14197,2025,41564,JoAnee Galloway,"negligence, malpractice",180,2018-01-22,,
14198,2025,41565,JoAnee Galloway,"malpractice, negligence, product liability",391,2018-01-22,,
14199,2025,41566,Ally McBeal,"malpractice, product liability",124,2018-01-22,,
14200,2025,41568,Perry Mason,"malpractice, product liability",261,2018-01-22,,
14201,2025,41569,Rachel Zane,product liability,60,2018-01-22,,
14202,2025,41570,Atticus Finch,product liability,273,2018-01-22,,
14203,2025,41572,Daniel Kafee,negligence,121,2018-01-22,,
14204,2025,41573,Rusty Sabich,"negligence, product liability",121,2018-01-22,,
14205,2025,41575,Rusty Sabich,product liability,133,2018-01-22,,
14206,2025,41576,Patty Hewes,"product liability, negligence",132,2018-01-22,,
14207,2025,41579,Ally McBeal,"malpractice, negligence",52,2018-01-22,,
14208,2025,41581,JoAnee Galloway,"malpractice, product liability, negligence",107,2018-01-22,,
14209,2025,41583,Rusty Sabich,"malpractice, negligence",73,2018-01-22,,
14210,2025,41586,Perry Mason,"negligence, malpractice",125,2018-01-22,,
14211,2025,41587,Rusty Sabich,"negligence, product liability, malpractice",125,2018-01-22,,
14212,2025,41589,Rachel Zane,malpractice,55,2018-01-22,,
14213,2025,41593,Atticus Finch,negligence,71,2018-01-22,,
14214,2025,41597,Atticus Finch,"product liability, negligence",361,2018-01-22,,
14215,2025,41600,JoAnee Galloway,"malpractice, negligence",145,2018-01-22,,
14216,2025,41601,Atticus Finch,"product liability, negligence",24,2018-01-22,,
14217,2025,41602,Daniel Kafee,"malpractice, product liability",129,2018-01-22,,
14218,2025,41605,Atticus Finch,"malpractice, product liability, negligence",107,2018-01-22,,
14219,2025,41606,Ally McBeal,product liability,33,2018-01-22,,
14220,2025,41607,Patty Hewes,product liability,181,2018-01-22,,
14221,2025,41608,Patty Hewes,"negligence, malpractice",139,2018-01-22,,
14222,2025,41611,Ally McBeal,"product liability, negligence, malpractice",222,2018-01-22,,
14223,2025,41618,Rusty Sabich,"negligence, product liability",89,2018-01-22,,
14224,2025,41619,Rachel Zane,"product liability, malpractice",171,2018-01-22,,
14225,2025,41621,Daniel Kafee,"negligence, product liability, malpractice",177,2018-01-22,,
14226,2025,41623,Daniel Kafee,product liability,22,2018-01-22,,
14227,2025,41624,Rachel Zane,product liability,152,2018-01-22,,
14228,2025,41625,Patty Hewes,"negligence, malpractice, product liability",55,2018-01-22,,
14229,2025,41626,Rachel Zane,"negligence, malpractice",25,2018-01-22,,
14230,2025,41633,Ally McBeal,negligence,6,2018-01-22,,
14231,2025,41634,JoAnee Galloway,"product liability, malpractice",206,2018-01-22,,
14232,2025,41636,Daniel Kafee,"negligence, malpractice, product liability",144,2018-01-22,,
14233,2025,41637,Perry Mason,negligence,112,2018-01-22,,
14234,2025,41641,JoAnee Galloway,negligence,53,2018-01-22,,
14235,2025,41643,Atticus Finch,negligence,54,2018-01-22,,
14236,2025,41644,Rachel Zane,negligence,66,2018-01-22,,
14237,2025,41646,JoAnee Galloway,"product liability, malpractice, negligence",173,2018-01-22,,
14238,2025,41647,Patty Hewes,"malpractice, negligence, product liability",106,2018-01-22,,
14239,2025,41648,Rusty Sabich,"malpractice, negligence",84,2018-01-22,,
14240,2025,41649,Atticus Finch,"negligence, product liability",255,2018-01-22,,
14241,2025,41650,Daniel Kafee,negligence,61,2018-01-22,,
14242,2025,41652,Atticus Finch,"malpractice, negligence",48,2018-01-22,,
14243,2025,41653,Daniel Kafee,"malpractice, product liability",132,2018-01-22,,
14244,2025,41654,JoAnee Galloway,"malpractice, product liability",120,2018-01-22,,
14245,2025,41655,Rachel Zane,"negligence, malpractice",96,2018-01-22,,
14246,2025,41657,Daniel Kafee,malpractice,40,2018-01-22,,
14247,2025,41659,Perry Mason,"product liability, malpractice",9,2018-01-22,,
14248,2025,41661,Patty Hewes,negligence,59,2018-01-22,,
14249,2025,41662,Rachel Zane,"product liability, negligence",187,2018-01-22,,
